Home Team,Away Team,Home Team Possession %,Away Team Possession %,Home Team Off Target Shots,Home Team On Target Shots,Home Team Total Shots,Home Team Blocked Shots,Home Team Corners,Home Team Throw Ins,Home Team Pass Success %,Home Team Aerials Won,Home Team Clearances,Home Team Fouls,Home Team Yellow Cards,Home Team Second Yellow Cards,Home Team Red Cards,Away Team Off Target Shots,Away Team On Target Shots,Away Team Total Shots,Away Team Blocked Shots,Away Team Corners,Away Team Throw Ins,Away Team Pass Success %,Away Team Aerials Won,Away Team Clearances,Away Team Fouls,Away Team Yellow Cards,Away Team Second Yellow Cards,Away Team Red Cards,FTR
0.5628696523212452,-1.420220778373473,-1.034966006461953,1.034966006461953,-0.1976111152564046,-0.6577124826835997,-0.2239938686431937,0.5443830312532767,-0.139484732125018,-1.3900319777661099,-1.114312203416522,-0.7984784143580564,-0.21056762337322749,-0.1760200676922584,0.3878946411156487,-0.23695043028487112,8.729982842274957,0.28862646310233797,0.6257167660035431,0.384706144893405,-0.21240765351857235,-0.08560453173285142,0.08177621013972632,0.9623117778846748,0.033360417969990376,-0.7955684853059507,-1.1452678276273112,0.24359522390287722,-0.2809963061902356,-0.21803366235153862,2
1.1891087356985246,1.2934819162614044,-0.407264399337704,0.407264399337704,-0.568567760691857,-0.6577124826835997,-0.2239938686431937,1.04509494796618,-0.845534946116545,-0.3653518468818719,-0.2188612851300588,-0.5367467344822179,-0.21056762337322749,2.1863077832734694,1.0535718961915361,-0.23695043028487112,-0.21005733499217896,0.28862646310233797,-1.2549686549788572,0.15026895235813417,1.4189812541601647,-0.4830007872466125,0.8664974185512427,0.368567732335121,-0.369997362939895,-0.5813444461386855,-1.3853507672985734,-0.4349003735648231,-0.2809963061902356,4.24327050576456,1
-0.06336943105603428,-0.7939816949961936,0.13076554962593812,-0.13076554962593812,0.17334553017904783,-0.6577124826835997,-0.6394915608265235,-0.9577527188854329,-0.139484732125018,0.3665625323211552,0.16490339413556826,0.37931414508321704,0.40345329108937433,-0.1760200676922584,-0.9434598690361263,-0.23695043028487112,-0.21005733499217896,-1.4080506459633382,-1.2549686549788572,-0.5530426252476783,1.9627775567197436,-0.4830007872466125,1.3373301435981526,0.012321305005388814,-0.9078077374864089,-0.7955684853059507,2.9361421467841486,0.24359522390287722,-0.2809963061902356,-0.21803366235153862,2
-1.524593958936353,-0.4808621533075539,0.39978052410775916,-0.39978052410775916,0.5443021756145002,0.539219241789633,1.2302480539984604,1.5458068646790832,1.9786659098495631,0.5129454081617606,0.4207465136459863,0.24844830514529775,0.8946700226594558,-1.3571839931751224,0.3878946411156487,-0.23695043028487112,-0.21005733499217896,0.7127957403687569,-0.7847972997332572,0.384706144893405,0.8751849516005856,1.1065842348084318,-0.38905651490718357,-0.7001715496540757,-0.7733551438497804,-0.15289636780415528,-1.1452678276273112,0.24359522390287722,3.3474025989846505,-0.21803366235153862,1
-0.6896085144333137,1.0847355551356448,-0.9452943483013461,0.9452943483013461,-0.1976111152564046,0.14024200029855544,-0.2239938686431937,-0.4570408021725297,-0.139484732125018,0.8057111598429715,-2.265606241213403,1.5571067045244906,-0.08776344048070711,-0.1760200676922584,1.0535718961915361,-0.23695043028487112,-0.21005733499217896,1.136965017635176,0.15554541075794298,2.025766492640301,3.0503701618389014,0.7091879792946707,2.2789955936919726,-0.10642750410452192,1.108981167063018,-0.15289636780415528,0.05514687072900061,-1.1133959710325234,-0.2809963061902356,-0.21803366235153862,2
-1.2114744172477132,-0.5852353338704338,1.8345270546774712,-1.8345270546774712,-0.1976111152564046,0.539219241789633,-0.2239938686431937,-0.9577527188854329,-0.845534946116545,0.07379678063994434,1.9558052307084945,-1.97627097379933,-1.9298261838685125,-0.6484856378854039,-1.6091371241120138,-0.23695043028487112,4.25996275364139,-0.5597120914305002,-1.7251400102244574,-1.7252285879240323,-1.3000002586377304,-1.2777932982741347,-0.38905651490718357,0.6060653505549425,-1.7145232993061796,-0.474232426555053,-0.18493606894226172,-1.1133959710325234,-0.2809963061902356,-0.21803366235153862,2
-1.1071012366848334,-0.376488972744674,0.6687954985895802,-0.6687954985895802,-0.568567760691857,1.7361509662628656,1.4379969000901252,2.0465187813919865,-0.4925098391207815,-0.2189689710412665,0.5486680734011954,1.295375024648652,-0.33337180626574786,1.2413766428871784,1.0535718961915361,-0.23695043028487112,-0.21005733499217896,1.561134294901595,-0.3146259444876571,0.384706144893405,-0.7562039560781514,-0.08560453173285142,-0.38905651490718357,-0.22517631321443268,0.7056233861531327,-1.5453526223913787,0.29522981040026297,-1.1133959710325234,-0.2809963061902356,-0.21803366235153862,2
0.35412329119548536,1.5022282773871642,0.13076554962593812,-0.13076554962593812,-0.568567760691857,-1.0566897241746773,-0.8472404069181882,0.04367111454037352,-0.845534946116545,-0.9508833502442936,0.2928249538907773,0.24844830514529775,-0.7017843549433089,-0.6484856378854039,-0.9434598690361263,-0.23695043028487112,-0.21005733499217896,0.28862646310233797,1.0958881212491431,0.384706144893405,-0.7562039560781514,-0.08560453173285142,-1.1737777233187,0.2498189232252103,0.5711707925165043,-0.3671204069714204,0.05514687072900061,0.24359522390287722,-0.2809963061902356,-0.21803366235153862,0
0.9803623745727648,-0.8983548755590736,1.0274821312320082,-1.0274821312320082,-0.9395244061273095,1.337173724771788,0.19150382354013604,0.04367111454037352,0.9195905888622726,0.3665625323211552,1.3161974319324494,0.7719116648969749,-0.5789801720507886,-1.1209512080785495,-0.9434598690361263,-0.23695043028487112,-0.21005733499217896,0.7127957403687569,-0.7847972997332572,-0.5530426252476783,-1.3000002586377304,0.31179172378090964,-0.5460007565894869,0.368567732335121,-0.23554476930326654,0.5968877692812727,-0.18493606894226172,-0.4349003735648231,-0.2809963061902356,-0.21803366235153862,2
0.7716160134470049,-1.3158475978105932,0.6687954985895802,-0.6687954985895802,-0.1976111152564046,-1.0566897241746773,-1.0549892530098532,-0.9577527188854329,-1.1985600531123086,0.07379678063994434,0.16490339413556826,0.5101799850211364,0.28064910819685396,-0.1760200676922584,-0.2777826139602388,-0.23695043028487112,-0.21005733499217896,-0.5597120914305002,-0.7847972997332572,-0.3186054327124075,0.8751849516005856,-0.08560453173285142,1.9651071103273658,-0.9376691678738971,1.2434337606996466,-0.6884564657223181,0.7753956897427876,-0.4349003735648231,-0.2809963061902356,-0.21803366235153862,1
-0.376488972744674,-1.524593958936353,-0.04857776669527591,0.04857776669527591,-0.1976111152564046,-0.6577124826835997,-0.2239938686431937,0.5443830312532767,-1.1985600531123086,1.5376255390459985,0.036981834380359235,0.24844830514529775,0.7718658397669355,0.7689110726940327,0.3878946411156487,-0.23695043028487112,-0.21005733499217896,-0.1355428141640811,0.15554541075794298,0.15026895235813417,0.3313886490410067,-0.4830007872466125,3.220661043785792,0.012321305005388814,-0.9078077374864089,-0.045784348220522714,-0.6651019482847864,-0.4349003735648231,-0.2809963061902356,-0.21803366235153862,2
1.2934819162614044,0.5628696523212452,0.7584671567501872,-0.7584671567501872,0.5443021756145002,-0.2587352411925221,0.19150382354013604,0.04367111454037352,-0.4925098391207815,-0.5117347227224773,1.0603543124220314,0.11758246520737849,0.1578449253043336,1.0051438577906056,-0.9434598690361263,-0.23695043028487112,-0.21005733499217896,1.136965017635176,0.15554541075794298,1.556892107569759,1.9627775567197436,0.31179172378090964,0.5526089351866362,-0.22517631321443268,-0.23554476930326654,0.27555171053037497,-0.6651019482847864,-0.4349003735648231,-0.2809963061902356,4.24327050576456,2
-1.420220778373473,0.35412329119548536,0.5791238404289731,-0.5791238404289731,-0.568567760691857,0.14024200029855544,-0.6394915608265235,-0.9577527188854329,-1.1985600531123086,0.07379678063994434,0.036981834380359235,1.818838384400329,1.999907668692139,-0.1760200676922584,-0.9434598690361263,-0.23695043028487112,-0.21005733499217896,0.28862646310233797,-0.7847972997332572,-0.08416824017713666,0.3313886490410067,2.696169256863476,1.023441660233546,-1.0564179769838078,-0.6389025502131519,-1.5453526223913787,0.7753956897427876,0.9220908213705775,-0.2809963061902356,-0.21803366235153862,2
-0.8983548755590736,-1.1071012366848334,-0.9452943483013461,0.9452943483013461,-0.9395244061273095,-1.4556669656657548,-1.4704869451931828,-0.4570408021725297,-1.5515851601080721,-0.8045004744036882,-0.6026259643956859,0.24844830514529775,-0.5789801720507886,0.0602127174043144,-0.9434598690361263,-0.23695043028487112,-0.21005733499217896,-0.5597120914305002,0.15554541075794298,-0.08416824017713666,0.3313886490410067,0.7091879792946707,1.4942743852804559,0.6060653505549425,-0.5044499565765235,-1.0097925244732158,0.7753956897427876,0.9220908213705775,-0.2809963061902356,-0.21803366235153862,1
-1.3158475978105932,-0.6896085144333137,-0.765951031980132,0.765951031980132,0.5443021756145002,0.539219241789633,0.19150382354013604,-0.9577527188854329,-0.139484732125018,-0.07258609520066107,-0.6026259643956859,1.295375024648652,0.8946700226594558,-0.41225285278883117,0.3878946411156487,-0.23695043028487112,-0.21005733499217896,-0.5597120914305002,-0.7847972997332572,-0.5530426252476783,0.3313886490410067,0.31179172378090964,1.6512186269627591,0.368567732335121,0.3022656052432473,-0.5813444461386855,1.0154786294140499,-1.7918915685002237,-0.2809963061902356,-0.21803366235153862,2
-0.4808621533075539,1.1891087356985246,-0.49693605749831093,0.49693605749831093,-1.3104810515627618,-1.0566897241746773,-1.8859846373765126,-1.4584646355983362,-0.845534946116545,0.07379678063994434,-0.858469083906104,0.7719116648969749,0.1578449253043336,1.477609427983751,1.0535718961915361,-0.23695043028487112,-0.21005733499217896,-0.1355428141640811,1.0958881212491431,0.6191433374286758,0.3313886490410067,1.1065842348084318,0.2387204518220296,0.13107011411529956,0.8400759797897611,0.061327671363109855,2.455976267441624,-0.4349003735648231,-0.2809963061902356,-0.21803366235153862,0
1.5022282773871642,-1.2114744172477132,-2.111025904389237,2.111025904389237,0.5443021756145002,-1.8546442071568323,-0.8472404069181882,-0.4570408021725297,-0.845534946116545,-1.5364148536067153,-1.114312203416522,-1.3219417741097337,1.2630825713370168,-0.41225285278883117,-1.6091371241120138,-0.23695043028487112,-0.21005733499217896,1.561134294901595,2.036230831740343,2.2602036851755716,0.8751849516005856,2.2987730013497147,0.08177621013972632,1.5560558234342285,-0.7733551438497804,-1.6524646419750113,-1.1452678276273112,-0.4349003735648231,-0.2809963061902356,-0.21803366235153862,0
-0.7939816949961936,0.7716160134470049,-0.22792108301648992,0.22792108301648992,-0.568567760691857,0.14024200029855544,-0.6394915608265235,-0.9577527188854329,-1.1985600531123086,0.8057111598429715,-0.730547524150895,-0.6676125744201372,0.03504074241181325,0.5326782875974599,1.0535718961915361,-0.23695043028487112,-0.21005733499217896,1.136965017635176,-0.7847972997332572,0.384706144893405,0.3313886490410067,-0.08560453173285142,0.5526089351866362,-0.22517631321443268,0.4367181988798758,-0.5813444461386855,1.0154786294140499,2.279082016305978,-0.2809963061902356,-0.21803366235153862,1
1.0847355551356448,0.9803623745727648,-0.586607715658918,0.586607715658918,-0.9395244061273095,0.14024200029855544,-0.016245022551528838,1.04509494796618,0.9195905888622726,-0.07258609520066107,0.036981834380359235,-0.5367467344822179,0.5262574739818947,1.0051438577906056,-0.9434598690361263,-0.23695043028487112,-0.21005733499217896,1.9853035721680141,0.6257167660035431,2.025766492640301,1.4189812541601647,0.7091879792946707,0.8664974185512427,0.843562968774764,0.033360417969990376,-0.5813444461386855,-0.42501900861352404,-0.4349003735648231,-0.2809963061902356,-0.21803366235153862,2
-0.5852353338704338,-0.06336943105603428,0.6687954985895802,-0.6687954985895802,1.286215466485405,-0.6577124826835997,0.3992526696318009,0.04367111454037352,0.9195905888622726,0.5129454081617606,0.2928249538907773,-0.14414921466846006,-1.07019690362087,-0.41225285278883117,1.0535718961915361,-0.23695043028487112,-0.21005733499217896,-1.4080506459633382,0.15554541075794298,-1.2563542028534909,-1.3000002586377304,-0.08560453173285142,-0.38905651490718357,0.012321305005388814,0.3022656052432473,-0.15289636780415528,0.7753956897427876,0.9220908213705775,-0.2809963061902356,-0.21803366235153862,1
-1.524593958936353,-0.8983548755590736,0.0410938914653311,-0.0410938914653311,0.17334553017904783,-1.0566897241746773,-0.2239938686431937,0.5443830312532767,0.9195905888622726,0.3665625323211552,-0.34678284488526784,0.5101799850211364,-0.21056762337322749,0.0602127174043144,1.0535718961915361,-0.23695043028487112,-0.21005733499217896,0.28862646310233797,0.15554541075794298,0.15026895235813417,-0.21240765351857235,-0.8803970427603736,1.023441660233546,0.012321305005388814,0.9745285734263897,1.8822320042848635,1.9758103880990994,0.9220908213705775,-0.2809963061902356,-0.21803366235153862,1
-1.2114744172477132,-1.420220778373473,0.8481388149107942,-0.8481388149107942,-0.1976111152564046,1.337173724771788,0.19150382354013604,-0.9577527188854329,-0.139484732125018,-0.3653518468818719,0.8045111929116134,-0.6676125744201372,-0.8245885378358293,-0.41225285278883117,-0.9434598690361263,-0.23695043028487112,-0.21005733499217896,-1.4080506459633382,-0.7847972997332572,-1.7252285879240323,-1.3000002586377304,-1.2777932982741347,0.08177621013972632,-0.22517631321443268,-0.23554476930326654,-0.26000838738778786,-0.6651019482847864,-1.1133959710325234,-0.2809963061902356,-0.21803366235153862,2
